ID,Comment Text
2061,Rest is no longer funny
2062,@yoonkook⁷ 🍉🫐 not the realization
2063,Uhhh don’t do thattt 🤣😭
2064,YAALLAHHHH TAKUT BGTTTT LIAT MUKANYAAAAAAA
2065,oh my God😳😳😳
2066,Noooooooo 😩
2067,😠
2068,FOULLLLL 😭😭😭😭
2069,"Gw gak salahin sae ron, asli yang bikin kesel tuh dimana peran ortunya sae ron saat itu? Kayakk kok bisa mereka membiarkan anak perempuan mereka yang masih dibawah umur buat pacaran sama om”. Gak mungkin mereka gak tahu, pacarannya aja 6 tahun."
2070,😁😁
2071,oh yoonhee ini selamitan anakmu ada kim diddy 😭
2072,broo doesn't hate him it was not his fault if it was we are not confirmed so plzz stop these aligations
2073,@나야 || 🦖
2074,takut😭
2075,RUN DEKKK
2076,okkk yall need to stop assuming things without hearing his side of the story
2077,CREEEEEPPPP that's so scary I can't unsee it now😭
2078,where was her parents when she started with him call her parents na
2079,ngeriii😭
2080,this is not the time to make jokes guys..
2081,kayak si satria njir mukanya 🤣
2082,what's all this now??
2083,BAE RO NAAAA😭😭 WYD HEREEE
2084,"Guys, what's wrong?"
2085,jirrrrrrrrrrt
2086,Bro I just hope he doesn’t off himself because of all the hate. That girl already punished him with offing herself on HIS Birthday 😭😭
2087,"Sullivan, dame a la niña 🫵🏻"
2088,"Even wo todays issue, 1st impression 🚩
kinda weird, sulli, yj and sr all linked to him.
anyway, this will pass as if nothing happened. Money is powerful. just sayin. & he still 20+M on iG."
2089,@bae KAN.
2090,I shouldn’t be laughing but this is mad funny 😭😭
2091,🤗🤗🤗
2092,I can’t 😭😭 and he was one my favs..😭😭😭😭
2093,bae rona 😭🙏
2094,rápido escondan a las niñas
2095,Help
2096,LMAO😭😭😭
2097,😏😏😏
2098,"People are so stupid, was he the script writer?"
2099,😂Korean diddy
2100,@Talia<3🍉 😭😭😭
2101,@justtahlam 😂💀
2102,This was my first kdrama😭😭
2103,@isu_10 🙂
2104,Top Devil😈
2105,You can never bring down this actor😂😂😂
2106,Gee now he looks like a villain everytime I see him
2107,"looking back everyone loved his acting skills buh what is all this right now, y'all are killers honestly how can y'all do this like fr no one is perfect buh y'all act like y'all are"
2108,💀💀💀💀💀
2109,We love you kim don’t mind them h8ters🥰
2110,@issa 🎀
2111,oh😭😭
2112,he was thinking about reaching to the stars🙄😒😭💀☠
2113,🙂
2114,he is disgusting jail
2115,😭🤣🤣
2116,Oppa why 🥺😭😭😭
2117,he like it especially that she's crying💀
2118,ko gw jadi takut ya
2119,@🎀elle🎀🇲🇷 I see it now😂
2120,@🎀elle🎀🇲🇷 😂😂
2121,😭😭😭💀💀💀
2122,is she the real Idol??
2123,y'all are terrible 😩
2124,get him away from the children and all the women😭
2125,name drama
2126,You all love the scene before but now u all are adding Meaning to everything the guy do now. Humans
2127,MERINDINKK
2128,why can't I unsee it
2129,Diddy from Korea 😂
2130,Stop I Even take these videos seriously 😭 but fr
2131,BRO WTH- YOU RUINED THAT! 😂 DO IT AGAIN !!!
2132,😭😂
2133,Run baby run
2134,Es
2135,@🫗i_seowi
2136,Takut bgt anjjjjj
2137,I mean I’m sad but I’m ok
2138,@x 😭
2139,evil
2140,this is my favourite dreams he’s literally ruined it for me
2141,y'all 😭😂😂
2142,haystt I was a big fan of him 😞
2143,KSH jd pemenang sound ini
2144,I had that weird feeling when this scene came out. Like inappropriate. But thought to myself this is just k drama thing.
2145,this is crazy different now.
2146,drama name
2147,@QuinSapphy💦💙🩵 💎
2148,Ehh you guys are unbelievable 😒😒😒
2149,pedo 😭
2150,Top 10 times actors weren’t acting 👀
2151,Seriously 🥺
2152,that's why his acting felt so real🙂
2153,Sau vụ này cho dù có đc giải oan hay ko thì cái fact yêu người kém 12t vẫn là sự thật và thử hỏi có diễn viên nữ nào dám đóng cặp nữa hay ko :))
2154,he probably read this part in the script wanted the role
2155,Name of drama
2156,diddy would be proud
2157,diabolical
2158,@D noh bae rona pon kene😭
2159,😂😂😂😂😂😂
2160,@nabonitabrintee 🙂💀
2161,@aisha☆ bro😭
2162,🤮🤮🤮
2163,Heeee geli
2164,can someone explain
2165,iykyk😑
2166,😭😭brr khajimaaa
2167,@sayu_mini 💀
2168,sereemmm😭😭😭😭😭😭
2169,@trisia mae <3 @Princess
2170,jeball 😒
2171,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
2172,@7.ilrx0
2173,how can I finish this drama now am on episode 8 😭😭😭😭😭
2174,korean diddy
2175,😬😬
2176,😂😂😂😍
2177,😡😡😡😡😡😡😡😡😡😡😡😡😡
2178,funny how y'all were shipping them with the same videos a few months back 😆
2179,"lúc chưa drama : né tại ngại,đang thích nhau
lúc drama : biết con người thật của ổng nên né"
2180,"thôi , ngày đấy chúng m bảo đây là dv nam duy nhất cô ý cầm vào tay khi họ đỡ cô lên bậc thang, nh ng khác cô chỉ nắm vạt áo. G có vụ này thì lại she knows"
2181,If she knows she shouldn’t accept the role /project … it was successful because of KSH …
2182,Kim Soo Hyun is a human with an angel face but a devil heart. #BoycottKimSooHyun #BoycottGoldMedalist
2183,she just feel uncomfortable with him
2184,🤣🤣🤣🤣🤣🤣🤣🤣🤣Kim Ji won is fan of Kim soo hyun you know ? Don’t bully anyone
2185,"Before KHS's situation, everyone was praising their on screen and off screen chemistry. Suddenly, people are saying she was uncomfortable. Were you'll blind back then or are you'll assuming now"
2186,I'm proud to say I never liked him
2187,"Ủa lúc chưa dính phốt đẩy thuyền ghê lắm á, khúc này kiểu còn bị cute xong h ghép cái nhạc tan hoang luôn cái phim toi luỵ lúc đó :)))"
2188,Support for Kim Soo Hyun! 💪🏻 #kimsoohyun #supportkimsoohyun #standwithkimsoohyun
2189,ủa 🤡 né thiệt hở :))
2190,she knows
2191,"I actually noticed this before, I thought it’s only because Ji Won is introvert."
2192,Ei tính ra từ hồi chưa drama mình đã thấy 2 người này ko thể có tình ý với nhau luôn á 🙂 cùng là con gái sẽ nhìn ra đang né chứ ko phải ngại
2193,All the female leads are carrying the shows 😋
2194,"Maybe some of you gonna think I’m defending him but honestly, I’m not following him not because of the scandal because I don’t follow him anyway but I think we should stop thinking that because (1)"
2195,It's so funny that her hand kept moving further until KSH asked for it! 😂😂😂
2196,Agreed or not he literally treated her better
2197,JIWON RUN RUN RUN!!!🏃🏻‍♀️🏃🏻‍♀️🏃🏻‍♀️
2198,Will never forget that he won 4 prizes last year at Asia Artists Awards and she won nothing!!!! Like she wasn’t the one who made the drama so famous. The real double standard here.
2199,"but y'all were shipping them before, now what she knows!😑"
2200,sao mà đứng xa nam9 z chị 😂
2201,"🤣🤣🤣 This is funny, y’all were shipping them so bad with the same videos even"
2202,What she knows!!
2203,Kim Jiwon chỉ vừa xinh vừa tỉnh.
2204,she knows wat una do tire me ooo leave person na 🤦🤦
2205,Nah this is scary it’s clear as day
2206,she definitely knowss…
2207,"and you all shipped them way too much just a few months ago, lol"
2208,No but these videos look different now…
2209,"Lúc này là chia tay bé kia rồi, vậy thì có khi có gì đó mình không biết nữa ko 🤔 sao chỉ né dữ z"
2210,"this video was used to ship them but now it's she knows😂.
you guys are really something"
2211,Đến lúc đẩy thuyền cho Hae-In với Eun-Seung rồi☺️
2212,her reaction says it all 😭
2213,Thanks for the love and support 🫂♥️🙏.KSH
2214,"Like I say, I don’t follow him anyway I didn’t watch one of his famous K drama, but it’s not because someone looks uncomfortable with him or around him that that means they know I mean, sometimes"
2215,"I've been telling you, separately their roles and actors since last year. Don't ship them, it's marketing!"
2216,Am I the only one lost here?😭😭
2217,chị t tỉnh ☺️
2218,back when I watched queen of tears for the first time I reposted these videos where Kim soo hyin and kim ji won were being shipped using this same video after kim soo hyins scandal im obviously gonna switch sides?? what do you expect me to do? support a p3do???
2219,the girl was so uncomfortable 🤣
2220,idk how she felt when ppl ship with him (I also shipped them but now Hell NO)
2221,omg i want him
2222,to go far away and disappear
2223,No wonder he's been acting weird since Queen of Tears
2224,Rụt hẳn cái tay 😌
2225,hypocrite people... y'all were mad about him no saying no we were only Watching bcz of her wardrobe like we aren't blind😂🤣
2226,yes she knows. and now we know
2227,She is so professional having that kind of chemistry with the man that she feels uncomfortable with. Even having dating rumors. And its so scary he could pull this stunt for all these years.
2228,Kim ji won belongs to PARK SEO JOON ♥️
2229,Apaan she knows she knows
2230,What! She knows 🤣🤣 She just have that attitude (shy or rude )
2231,coi chỉ tỉnh kìa
2232,but if she knew it...then why did she agree to shoot with him in the first place??🤨
2233,"Stop saying that all the girls with whom soo hyun has shown himself in public (kdramas, red carpet) or other to make dramas for nothing !! I DON'T AGREE WITH SOO HYUN"
2234,I'm proud to say my love for him will remain firm ...y'all rest 🙄aren't you tired of spreading rumours
2235,"if u put a romantic music, ""aww they r cute together"" if u put this music, ""sHe kNoWs"" ... background music matters!."
2236,I always support you KSH ❤️forever ❤️forever
2237,God has protected KJW.
2238,"she didn't know.
y'll were shipping them with these same videos few weeks back💀"
2239,"She only took it as a job on the set. Off the set, she stayed away from him so she looked very distant from him."
2240,Uncomfortable omg 😭
2241,Lá số của Kim Soo-hyun báo hiệu vận hạn lớn năm 2024-2025! Liệu đây là số mệnh hay trùng hợp? Kiểm tra lá số của bạn ngay @tutruminhduc
2242,run Jiwon runnnn😭
2243,they're good friends please stop this
2244,Mami knows 😂
2245,hahaha people loves too much drama in real life LOL
2246,: Those who are accusing kim soo hyun remember that kim sae Ron died because of bullying and hate comments.....you guys are selfish pretending to love her after her death
2247,She knows what?😏
2248,"Đúng là miệng thiên hạ, cỡ nào cũng nói đc :)"
2249,Knows với đồ mắc mệt mấy má quá :)) nói gì cũng nói đc
2250,she knows.. she knows
2251,I think people own her an apology
2252,"Everything about him was a lie, her family made it up."
2253,jiwon : mahip
2254,Uk thì sau vụ này cp KimKim xuống đáy :>
2255,You guys should stop hating on Kim soo Hyun …period 😡
2256,U guys should stop bashing him 😩
2257,Those who are bulling kim so huyn are no different from those who bully the main character in the drama (a man fron the stars)
2258,"What is your goal in life? Talking about what we don't know. I told you that the only people who know the truth are Kim Saeron, who rests in peace, and Kim Soohyun."
2259,"Bruh what does she knows , you people are just funny fr it really crazy how you guys were happy seeing this same video and rooting for them and now it the other way round"
2260,the boss😂
2261,She looks so uncomfortable😞
2262,Wetin she know owner for mad for this TikTok self😡
2263,😇😇Acepting Jesus as Lord and Savior saves us from many avoidable problems both here and in eternity
2264,she knows nothing 😂
2265,Who is he? He is so sweet and kind 🥰 beside of Ji won. not Kim soo hyun. the other one?
2266,"before the scandal, she's shy and in love with him; after, she knows his dark side and scared of him 🤓"
2267,guys don't make it a big deal okay he made a mistake but not all of his moves are dangerous he's also human
2268,not defending him but aren't yall switching too quick??
2269,How people can change 360 degree within a short time you know😂
2270,"before, during or after Queen of tears aired? I think during the end because the onscreen chemistry is undeniable. She stuck to her morals here."
2271,Mee too
2272,She knows wetin 😂
2273,QUEEN OF TEARS SEASON 2?!
2274,Justice for Kim Saeron
2275,look at his eyes when she was refused to make heart with him but he shows eyes 👀 like ykyk
2276,the real divel 🙂‍↕️✋
2277,she doesnot know nothing :))))
2278,“You’re so funny”. Thank you. I used to ship them in this video.
2279,😂it crazy how they used to say awww look she looks comfortable around him and now they saying o no she looks uncomfortable around him
2280,RUN JIWON RUN
2281,oh I feel kinda bad..
2282,Can anyone explain to me what he did please? 🥺
2283,second Diddy
2284,aww💗
2285,so what's wrong with this video? Is it not the same video some of us were shipping them.
2286,aren't they literally dating
2287,i know she knows
2288,Aren't these moments which kdramas fans used for shipping them .. 😂😂 ??
2289,Y’all are so dramatic it’s so funny omg💀
2290,A t làm gì sai
2291,looks like an angel....
2292,sao lại vậy ạ
2293,she knew all of them
2294,SHE KNOWWWWSSSS!!!
2295,jiwon side profile-
2296,what she know
2297,Can someone plz explain
2298,she knows korean version!🤣
2299,She Knows part 2!
2300,Manipulative.
2301,Is that guy on the left from modern farmer 😮
2302,SHE KNOW EVERYTHING 💀😭✨
2303,knows what?????????
2304,I still love him!
2305,oh these people😂
2306,I think sunghoon should be the hero not him
2307,Lâu r mà hồi 2024 lận
2308,She knows
2309,"penyesalan terbesar jodohin mereka, nangis bangeg aku😭😭😭ampuni aku Kim Jiwon🙏🙏🙏"
2310,Bisa bisanya kita ngira jiwon salting😭
2311,Te amo mucho Kim Soo Hyun ♡
2312,"kemarin mami papi, sekarang she knows she knows🤭"
2313,di pelototin😭😭
2314,"y todos se enojan con ella por ser supuestamente fría con el, ella tenía sus razones!"
2315,"disana kaya nya saling tau semuanya,cuma gaada yg spek Nikita Mirzani😭"
2316,คือผมถามจริงๆนะ kim soohyun นี่หล่อกี่โมงอ่ะ หรือแค่สูงเฉยๆอ่ะ
2317,หน้าพสตอนมองหน้าคือ ไม่อยากแตะมือมันอะ5555
2318,Jadi sebenarnya dia jijik dan takut bukan salting 😭😭😭
2319,"Muka ji won memang ada subtitles ya , nampak dia xsuka"
2320,jiwon: takut bgt
2321,Linguagem corporal dela entrega muito...
2322,Lo incómoda que se tuvo que a ver sentido cuando salían a decir que ellos eran pareja
2323,ชีมองหน้าแบบ เอ๊ะมือกูจำเป็นต้องแตะมือมึงด้วยหรอ🤭🤭🤣
2324,sekarang she knows2 dlu mami papi 😑
2325,SP YG BLG KLO DSINI TU JIWON SALTING? 😭😭
2326,จีวอนคือขยักแขยงมาก่อนกาลแล้วอะ
2327,como a gente nunca percebeu esse incômodo né?
2328,"Они такой милой парой были, и все у них было комфортно)) а щас прям ши ноуз 🌚 какие же люди двуличные"
2329,anjir nyasar😭 tp ini jiwon ma pasti uda merindingg
2330,she knows rien du tout ptdr she attend qu'ils se mettent en place 😂😂
2331,ahora todo lo ven extraño 🤣🤣🤣
2332,"ah pero cuando estaban rodando todo, todos enamorada e idealizado la pareja 🙃"
2333,halah kemarin aja bikin spekulasi ini mereka lagi salting dan baper. Skrg jadi she knows she knows. Apalah kalian ini 🤣🤣
2334,team yg belom nonton QOT sampai sekarang ✋.
2335,blah la. pandai2 je she knows she knows. dulu bukan main korang ni. ship2 bagai.
2336,"Dito isto, continuo não julgando o ator."
2337,pagaría por ver la cara de todos los que lo critican al ver el comunicado que todo era mentira
2338,e eu ainda shippei os dois😖
2339,"sempre é assim né, só percebem quando já tá feito"
2340,อันนี้ชีโนวจริง ชีเลยไม่อยากใกล้🤣
2341,el pi dady de corea
2342,kemaren dibilang chemistry nya dapet banget. skrg beda lg 😭
2343,"""Сон Хун подышал одним воздухом с людьми""
-She knows"
2344,"esse negócio de ship, deles aí era só uma cortina de fumaça pra pode abafar, esse escândalo envolvendo a kim saeron!!!"
2345,kemaren gue liat gak gini dah😭👊
2346,untung ga se agensi kalo se agensi nasibnya bisa kaya seo yea ji
2347,ไม่อยากคืดเลย ถ้าซูยอนมันไม่เจอวง baby monter เด็กๆทั้งนั้น น่ากลัวมากจะเป็นยังไง 😂😂😂😂😂😂
2348,kemarin kalian shipper2rin skrg she knows she knows 😂😂😂😂
2349,Опять это She knows
2350,eleh sbelum ni edit part ni suka2 lagu blushing la ... skrg semua bnde she know2 😆 korang ni
2351,korban mami papi cungggg 😭😭😭
2352,ini bukan cocoklogi tapi emg dia keliatan takut😭😭
2353,نفس الرياكشنات اللي كانوا يشبكونها معه فيها 🙂😂
2354,นี่ว่าคนในวงการก็ไม่ชอบมันอะ
2355,واضح ماتبي تلمس يده
2356,"vous n'avez rien à faire. l'année passée ils étaient à l'aise, aujourd'hui c'est she knows"
2357,jajaja enserio...si ella misma dijo que era el partner perfecto para ella 😂🤣🤣
2358,หน้ามันฟ้อง 😆 #กรรมการอึ้ง
2359,กับผู้ชายอีกคนเขายังใกล้ได้😂
2360,Kadın gerçekten her şeyi biliyor
2361,"kemarennya di ship2 in, papi mami, skrg she knows she knows 😆"
2362,เชื่อเถอะยังไงคนในวงการเขารู้ๆกันอยู่
2363,"En esa conferencia vi cosa muy extrañas como tensión, incomodidad y timidez 🥺 a ella la criticaron mucho por eso, tal vez detrás de cámaras pasó muchas cosas que no vimos, a Ji Won nunca la ví así 🥺"
2364,NOOO JIWON PERDOMAME POR SHIPPEARTE ALGUNA VEZ CON ESE 😭
2365,อย่าไปจับมัน
2366,涙の女王での2人の色んなやり取りを散々熱愛熱愛言っておいて、今度はそういう見方もし始めるんだからなんでもありだね笑笑
2367,jiwon takut itu sama kim cangcut
2368,"Halah,dulu aja mamih papih,sekarang she know she know😂😂"
2369,Guerreira e muito profissional a diva
2370,เพลงชีโนว์ไปได้ทุกวงการ😂
2371,oh ini yang salting tuh
2372,Di pelototin bejirrr
2373,jiwon ketakutan wkwk dia tau sifat asli soohyun kali ya💔😫
2374,dulu aja katanya salting skrg she now she now
2375,Maybe after working with him SHE KNOWS
2376,Yo creo que ella tenía más conexión con park sung hoon que con el
2377,"De aquí nuevamente aprendemos que debemos cuestionarnos las cosas, no creer que conocemos a alguien que solo muestra un 20% de su vida y que la fama no siempre llega a gente buena, siempre hay razones"
2378,อาการออกเลย 😬
2379,люди хорош видеть все с какими то теориями
2380,se le olvidó que ya no tenía que estar en el papel 😭
2381,hndi ako fan Kim so Hyun bat naging kasalanan nya ba Pagkamatay ni SAE run
2382,jiwoon habis kiss pasti lgsg kumur kumur trs gosok gigi
2383,Pero si ya se sabe que él no hizo nada
2384,ثواني يجماعه مش دول ال كنتو شيبر ليهم دلوقتي بقت شي نو😭😂
2385,la bu adam nasıl böyle bir şey yapabilir ya hala şoktayım
2386,dizide oynadığı rolünden dolayı da böyle yapıyor ola bilir??
2387,จีวอนบอก ฉันต้องแตะมือแกเหรอ อี้😂
2388,"Esa actriz es Kim Sae-Rom???
plis confirmen"
2389,"nop,es kim ji woo,creo de la reina de las lágrimas"
2390,يخوف احسه هاوشها لما ماقربت يدخا
2391,ahora empiezan a sacar todo de contexto
2392,อันนี้ชัดเจนมาก
2393,YA ALLAH MAAF YA UDH NGESHIP” in km 😭
2394,agora olhamos de outro ângulo..
2395,どういうこと？
2396,今問題になっているキムスヒョンの過去をキムジウォンは知っていたのでは？と投稿主は言いたいんだと思います
2397,dikorea keknya butuh kek orang nikita mirzani deh 🤭
2398,pdahl muka polos gitu mas mas
2399,ပေးစားတော့လည်း နင်တို့ she knows တော့လည်းနင်တို့ပဲ🙄
2400,"malahan matanya kaya bilang ""lakuin gak!"""
2401,คนซ้ายหล่อมากกก
2402,mds eu ainda shippava.☠️☠️☠️☠️☠️me arrependo mt
2403,jiwon terselamatkan
2404,นางฟ้าของผมไม่อยากแม้แต่แตะมือของคนไม่ดี 🤣🤣
2405,oha kız şakamı çok iyi yaptı
2406,pero si fuese alrrevez que dirian???
2407,"Cara esse olhar é muito real, é o mesmo que eu olho para quem não gosto. Um olhar vazio e ao mesmo tempo profundo."
2408,ละผญเก่งมากที่ทนเล่นคู่กับมันได้ตั้งนาน 😭
2409,หน้าชีวอนเหมือนรุ้และไม่อยากเข้าใกล้❤️🥰🥰🥰
2410,padahal jiwon ngeri bukan salting
2411,هذا اللي مثل ما ييجي ذيك في مسلسل لا بأس إن لم تكن بخير؟؟
2412,😒😒😒😒😒 apoyo total a Kim Soo Hyun
2413,kalo jiwon bnrn jijik/takut gitu tp chemistry mereka di qot kok baguss bgt yaa?😭😭
2414,"cowok disamping jiwon nyaman bnget buat lambang heart, giliran ama ksh, jiwo ragu ama takut njir"
2415,se sordeaba
2416,halah kemarin juga buat jadi lagu cinta cintaan
2417,jiwon uda ketakutan bgt itu pls
2418,jiwon : pait pait
2419,ele é apenas um rostinho bonito e a gente caiu nisso
2420,شفته قبل سالفة الحينه وحسيت انها م تطيقه والحين تاكدت
2421,jiwon yang paling selesa aku tengok ialah dia dengan Ji changWook sweet sngt haha
2422,"halah dulu aja di shipperin, sekarang she knows she knows 😭😂"
2423,"ellos dos hasta tuvieron rumores de noviazgo se llevaban muy bien fuera de camara, ahora sacan cualquier cosa de contexto"
2424,estava tão na nossa cara assim 🤡mds
2425,por isso a diva se pronunciou logo sobre os boatos de namoro
2426,Я уже устала от этих эдитов 😂 я жду заявление в полицию 😭
2427,não me arrependo e nunca vou me arrepender de nunca ter ido com a cara desse ator🤨...a minha mãe tinha razão...eu sou muito sensitiva.!
2428,acidim ama iyi olmus
2429,kirain salting neng jiwonnya😭
2430,เออตอนนั้นไม่คิดไร ตอนนี้เข้าใจพสจีวอนละ 😨
2431,Bende eskiden bu kesiti görünce niye öyle yaptı ki diyordum bir nedeni varmış
2432,não vejo mais ele como antes..
2433,ya la gente cualquier cosita la saca de contexto. a la gente como le gusta sacar suposiciones de las cosas
2434,ละนางเอกนางเลือกแต่คนโคตรสวยด้วยนะแต่ละเรื่อง
2435,это видео было давно боже
2436,El es amable que cierta gente lo tome a mal ese ya es su problema !!!💋👍
2437,"desculpa por nunca ter percebido, estava exposto na nossa cara todo esse tempo"
2438,korea butuh Nikita Mirzani plis 😭
2439,"untung nggak pernah ngeship mereka apalagi sampe manggil ""mami papi"" 🤣🤣🤣🤣🤣"
2440,"Es obvio que ella sabía, si ya han dicho que los periodistas sabían pero atreverse hablar les caería demanda por parte de su gente de él, es el más rico de actores. Así que todos controlados q sino😵"
2441,"que gente, ahora todo quieren mirar mal"
2442,اي واحد بيمثل معه بيكون كذا متوتر وهو جنبه ياربي هذا الكل كان كاشفه
2443,"ksh : Kesinian
kjw : ( ih takutt )
ksh : buruannnnn😠
🤣🤣Dipelototin anjir"
2444,"مش ده نفس الڤيديو اللي كنتوا بتحطوا عليه
A Man😍"
2445,"1 ragu
2 risih
3 ngasih kode"
2446,จีวอนดูกลัวมากนะ😁😁
2447,ihh bisa' dulu gue kira ji won salting taunya tkut ksh😭😭
2448,ถ้าเราเป็นผู้หญิงเราก็แหยงๆ ขนลุก😅
2449,jiwon ketakutan bjiirr😭
2450,MALU BGT GUE DULU NGE SHIPPP😭😭😭😭
2451,"@Ori:penyesalan terbesar jodohin mereka, nangis bangeg aku😭😭😭ampuni aku Kim Jiwon🙏🙏🙏"
2452,beda vibes ya sekarang 😂
2453,aduhhh mana gua ikut ikutan ngejodoh jodohin mereka lagii😭🙏
2454,hay la gente es cosa seria
2455,takut bgt dipelototin 😭😭😭
2456,mbk jiwon : pait pait pait
2457,"Tapi jiwon ngn sohyun ni memang chemistry dia dalam QOT tu, padu sangat. Tu kot yg buat mendiang jeles up gmbr dia pernah bercinta ngn Sohyun ni."
2458,วงในต้อง แชทบอกกันบ้างแหละ
2459,KESALAHAN TERBESAR GW ADALAH PERNAH JODOHIN MEREKA BERDUA...MAAF KAK JIWON🥺
2460,"pantesan kok kek gamau deket², ternyataaaaahh"
2461,jiwon : takut bgt pls😭
2462,คือไม่อยากโดน
2463,했네 했어 ㅋㅋㅋ
2464,뭐래
2465,Olay neee Türk biri anlatsın
2466,que lindos
2467,loh bukannya kemarin pada shipper2 in ya😆
2468,olay?
2469,jiwon keliatan takut+ogah bersentuhan sama ksh disini makanya dia lebih pilih mepet ke kwak dongyeon
2470,공범은 아니겠죠? 🙃
2471,겠냐
2472,gue kalo rewach drama mereka pasti feel nya udah beda 😫😭
2473,trs ada part somen mau gandeng cwe nya ga mau trs somen kepencet emot🤟🤟
2474,De la nada hasta respirar lo ven raro 😭
2475,"dulu gua liat ini salting sekarang merinding anj, maafkan aku mami jiwon krn sudah mengshiper kanmu dengan kim cangcut ini"
2476,contexto
2477,también él ha dicho en entrevistas que le gustan chicas mucho menores que él
2478,สายตา ผญ ลังเล
2479,apa kabar yang dulunya selalu nge jodohin mereka🤭🤭
2480,MDS eu ama eles juntos
2481,dulu ga gini ya vibesnya AOWJSIWKSIWKAOWKK
2482,"Prueba de que la música lo es todo, este video estaba siendo usado hace unos meses para shippearlos….."
2483,คนใต้อธิบายที
2484,kim jiwoon itu yang kemaren nonton konser jennie bukan ya? (bertanya dengan nada sangat lembut)
2485,Iya kaya ketakutan gitu ya dia😭
2486,Siempre te apoyaré Kim Soo Hyun ❤️‍🩹
2487,"Kmarin pada mengidam""kan naik kapal papi mami, skrng backsoudnya she knows, she knows 😂"
2488,"ou às vezes ela não sabia, mas não gostava de muito contato físico, mas nesse vídeo a linguagem corporal dela é bem nítida mesmo"
2489,kim jiwon seteleh mengetahui semuanya = Mandi wajib tujuh hari tujuh malam😭
2490,biasa je tengok.. natezen ni yg lebih2
2491,"la única manera que lo dejen en paz
es si el descansa en paz"
2492,"Dios, no ven que solamente estaban acomodandeose para la camara?"
2493,"Gente, cês tava shippando os dois insuportavelmente até levar uma patada do falecido até ONTEM"
2494,"di liat lama"" mukanya mirip satria Mahatir versi glowingnya😭"
2495,ai gente mds o povo problematizando tudo mds hahahha🤣🤣
2496,@salllllllll:eleh sbelum ni edit part ni suka2 lagu blushing la ... skrg semua bnde she know2 😆 korang ni
2497,"Ele olhando pra ela quase mandando um aviso, a YoonA já disse que durante um namoro dele ele agia como um psicopata 💔"
2498,jiwon gamau kenain 😂😂
2499,dramatis bgt gua liat liat editan anak mami papi ini
2500,"óia a cara dele quando ele olha pra ela, para falar algo e aí ela pega e faz o coração direito, ela sabia.."
2501,Kok KSH kek ada mirip2nya sama satria mahatir ya?
2502,salting apanya dah? yg ada kayak takut wkwk
2503,Team yg nonton qot dicepetin 2x karna mau tau intinya aja
2504,dan keganjalannya pun muncul satu persatu☺️
2505,mirip satria mahathir njir
2506,เมื่อก่อนกุคิดว่าเค้าเขินกัน
2507,"tão bonito e um ótimo ator, é uma pena😮‍💨"
2508,Jiwon takut bgt itu wkwk
2509,Berarti selama ini jiwon tau🙂
2510,حركة عينه لما شاف معاها ايييي مريبة😭😭😭
2511,untung gua gaperna jodoh”in mereka wkw
2512,jiwon bilek : eh ini gapapakan yh😇
2513,พี่แกพยายามไม่ให้ไหล่ชิดกันด้วยซ้ำปพ
2514,"Kukira salting, ternyata tkut🤣"
2515,makin keliatan wajah redflag nya
2516,"e ainda shippei os dois, desculpa por desejar meu mal kim jiwon😭😭😭"
2517,A cara dela vei…
2518,어딜 붙여
2519,ماتبي تقرب ايدها جنب ايده
2520,jiwon: udh malam apa udh tau😁
2521,porque es coreano y guapo no significa que sea un ángel todo lo que vemos en las pantallas no siempre es real y el lo demostró 😔
2522,😳ella ya sabia como era el por eso no finge con el
2523,não vi nada demais
2524,she knows she knows ceunah skrg mah 😭😭😭
2525,"kayaknya emang udah pada tau deh, cuma ga koar² aja"
2526,когда это было?
2527,choi aera cuma punya dongman wkwk
2528,mbak jiwon pdhal dia pinter abis makan cuci piring sendiri lho😭
2529,สงสารจีออนเลยอะ
2530,kim jiwon : ngerti kan sekarang?
2531,yaallah mau minta maaf sama mbak jiwon karna pernah ngira kalo dia salting😭😭
2532,Jiwon takut😭
2533,gue skg udh beda bgt kl liat ksh
2534,"dulu aku sangat mencerna dari mananya jiwon salting , ternyata she know she know 🤣🤣😭"
2535,takut banget sama tatapan KSH waktu jiwon gak nempelin jarinya😭
2536,ดูหน้าคนที่ชุดสีดำสิ
2537,"Untung aku GK jodoh2 Hin mereka, soalnya klo cewek ngehindar itu tandanya risih dn GK nyaman, justru klo nyaman itu biasanya cewek itu nempel2 trus dn artinya cowok itu bisa dipercaya"
2538,sekarang liat nya beda 😭😭😭😭😭
2539,untung gapernah ikutan bilang jiwon salting pas acara ini 😭
2540,ternyata kita nggak tau apa apa
2541,yanah lain pada bilang ji won takut bla bla bla kok gw malah liatnya dia lebih ke ekperesi bingung gitu🗿
2542,perasaan sebelum kasus vibes nya engga gini deeh😭
2543,takut bgt anjrr
2544,ksh jaket kuning 😂😂
2545,"Alhamdulillah aku gak jodoh jodohin mereka, cuman nonton doang😂😂"
2546,"bisa²nya dulu nyangkanya salting,padahal dia ketakutan🙂"
2547,kemaren kemaren aja pada cocologi😌
2548,artis sana udah pada tau cuma gada yg seberani momy nikmir 😂🤣
