ID,Comment Text
5731,"Hết tình vẫn còn nghĩa, đám tang còn ko đi mà trong khi chính ổng là ng đồng hành cùng bả 6 năm trong giai đoạn hình thành nhân cách trưởng thành, bả nhắn tin cầu cứu vì nghĩ 6 năm bên nhau ổng sẽ cảm thông để bả thư thả trả nợ chứ không phải bị chính con ng đó leak sđt để giới phóng viên quấy rối đào bới đời tư🙏🏻🙏🏻"
5732,"Anh phẫu thuật mắt nốt ruồi trên mày tình tế phải đr ??, kim soo hyun mắt ko bt ??"
5733,"công nhận cũng tồi nhưng mà vc nào ra việc đấy chứ
cho vay tiền đòi thì chứ sao 🌝"
5734,vẫn còn bênh đc thằng này thì t cũng lạy bộ thằng này đẹp dữ lắm hay gì mà u mê dữ vậy 😀
5735,"đây là làm ơn mắc oán à, nói thật phải công tâm chứ. cứ cho yêu là thật đi thì lúc ksr tai nạn ksh cũng cho vay tiền giải quyết còn gì chưa nói là nhiều tiền"
5736,đời có vay có trả thì ko sai nhưng dí nợ ngta lúc túng quẫn thì đạo đức để đâu z?chưa kể KSH còn tiết lộ sdt anh họ KSR cho phóng viên khiến cổ bị công kích khủng bố tinh thần thì là loại người j
5737,đọc cmt ta nói tức ói máo=))))
5738,"truyền thông gây sức ép + cấm chiếu + đến mức đi làm nv quán cf thì cũng bị dân cư mạng nói làm vậy cho ngta thương hại, vụ nợ bã nói bã trả nhưng cho bã trả từ từ, ép vậy lấy tiền đâu ra mà trả"
5739,"Vấn đề ai thấy ko . Chính họ ép con bé ra đi , giờ lại tiếp tục đẩy 1 ng khác nữa phải con bé . R ai ac 🙃🙃 t thì ko fan ai hết ấy mà thấy miệng đời ghê quá"
5740,"Ủa th này nó seeding ở vn hả , tụi bây bênh thấy thương luôn á🥰, tam quan lệch lạc z"
5741,😡😡😡
5742,vấn đề vẫn là nợ phải trả nhma bả xin ổng cho trả từ từ nhma đùng cái ổng chặn số r thông báo cho báo chí triệt đường công danh sự nghiệp bả thì bả trả đường nào? còn 44 ngay sn ổng thì nghĩ thử coi?
5743,XIN ĐẤY ĐÒI NỢ MÀ CŨNG SAI À
5744,"bộ mấy đứa trong cmt có mắt mà bị chột hả, hóng từ đầu đến cuối đi mấy mom"
5745,"t nghe nhiều audio giờ mới thấy có chuyện thật v ln tr,sao mà hết yêu cái ngta tàn nhẫn quá,bt là nợ thì phải trả nhưng em xin cho em thời gian mà,sao anh lm v"
5746,"Ko phải là cho mượn tiền đâu nha, là cty anh này là cty quản lí của bã. Bã bị nv nên cty phải đền tiền cho bã thì ngta đòi đúng r mấy má"
5747,Mấy má đọc rõ sự việc trước khi dùng não suy nghĩ và chửi ngta đi. Ai sai ai đúng chưa biết nhưng rõ một điều là KSH đã dồn nyc vào đường cùng r. Trả 12 tỷ won chứ kphai 12 nghìn đ tr. từtừ trả ☠️aià?
5748,"biết là có vay phải có trả nhưng ổng là ng biết rõ nhất lúc đó c khó khăn như nào, phải đối diện cái gì, nếu thật sự còn tình ng hay chỉ là niệm tình đã từng yêu nhau thì anh đã k ép c vào đường cùng như vậy"
5749,"con bé sẽ trả chứ có quỵt đâu mà phải đối xử tệ như thế, sao a lại tàn nhẫn vs người mk từng yêu nv chứ"
5750,Gặp mấy đứa bênh con đó dc cũng hay🤣. Tụi m mà thử cho mượn mà nó trả lâu hoặc bây giờ ko có khả năng trả nữa là tụi m nhảy đành đạch liền . Giả tạo ít thôi cho xã hội nó.đẹp
5751,"có câu nào cổ bảo không trả không? cổ cần thời gian mới giải quyết được số tiền lớn như thế, mấy ai có catxe nhiều như vậy trong khi cổ còn drm lùm xùm, bị cả Đại Hàn dường như nhấn chìm làm vậy là đường cùng rồi"
5752,Kiểu quen nhau 6 năm á k tình cungc nghĩa chứ ta dí nhau tới cùng luôn. Trong khi ảnh quá tr là giàu á dồn 1 đứa nhỏ k còn gì
5753,"giờ bả mất rồi ,tk này phải có tội ,cả Hàn Quốc cũng có tội ,quá toxic"
5754,vấn đề ở đây bả ko quỵt mà xin trả từ từ và bt là chủ nợ muốn đòi lúc nào cũng đc nhưng mà sống phải có tình người đòi ngay lúc người ta tuyệt vọng nhất đồng thời lúc đó ông này cũng ko thiếu thốn gì
5755,"ở đây nói về cái tâm á, ksh có catxe cao nhất hq r nh vẫn muốn đòi nợ cô gái mình yêu và dồn vô đg cùng luôn đó tr, mà k hiểu s vẫn có ng bênh đc rằng”có nợ phải trả” thì ẻm cũng nói rằng sẽ trả nh kh phải bây g nh k a chọn cách sẽ kiện e"
5756,"Buồn ghê, k ai trách vụ ổng đòi tiền nhma dù sao cũng bên nhau 6 năm, hết tình còn nghĩa. Ổng k thiếu thốn nhma đòi 12 tỷ của bà nyc lúc ngt khó khăn nhất chả khác nào dồn ngt vào đường cùng"
5757,Cái vụ ổng quen bà kia lúc bả 15 tuổi ( nếu đã qhtd ) bị chửi t ko nói làm gì. Nhưng vụ nợ tiền thì người nợ phải trả là chuyện bth chứ.
5758,Nhiều đưa cm hài vãi biết là nợ thì phải trả nhưng ng ta khó khăn ng ta xin tg trả chứ có phải k trả đâu oppa của tụi bay đâu có đói khát tới mức k có tiền mà phair đòi liền ép ng ta vô đg cùng như v
5759,T nể mấy bà vẫn bênh được luôn ấy. Ng ta bảo từ từ r trả r mà ? Nhỏ còn phải đi làm thêm bưng bê các kiểu để kiếm tiền r. Cái quan trọng ô kia còn tung sđt cá nhân của cổ cho phóng viên cạn cả tình cả nghĩa luôn mà.
5760,tui cho ngta vay 50tr thôi mà thấy ngta làm ăn không được nữa tui còn lo. còn đòi lại tiền chứ nói gì tiền tỷ. phán thì hay
5761,mấy mẹ fan chú ngục
5762,"Mình không phải fan nha, nhưng thấy các bạn chửi vô lí vãi. Thử hỏi nếu chuyện chị ấy nợ anh này phát tán ra lúc chị ấy chưa mất thì các bạn sẽ phản ứng như nào. Mà giờ như kiểu đi khóc mướn ấy"
5763,Thằng hend
5764,"Tau k bênh, nhưng có vay có trả, đứa nào bảo là chị ấy bảo có trả mà. Các mày cho ngta vay hẹn 1 tháng trả nhưng ngta k trả đúng hẹn các mày còn dựng lên nữa là từng đó tiền."
5765,"T nghĩ như này,ông này để bà nhỏ trả vô thời hạn xong cái có thời gian gép đôi ông này vs bà gì gì đó 2 ng ghép cặp đang hot thế là bà nhỏ này đăng cho cái ảnh thơm má thế là ông này tức đòi nợ lun😂"
5766,"Cái dại nhất của đời người là 44.Dù là trai hay gái,đúng hay sai, k coi trọng sinh mạng là mình đã k thích r. Nhưng người cũng không còn nữa, cái gì cần lộ thì lộ ra, k thì chấm dứt cho nta yên nghỉ"
5767,@ins ᶻ 𝗓 𐰁
5768,"Lúc nợ thì chả thấy bà dì đâu, lúc mất rồi thì dì kiện đòi tiền"
5769,Thôi không vội kết luận. Năm sau Kim Soo Hyun 44 bọn lại hùa nhau tiếc thương thôi. Lạ gì bao nhiêu vụ rồi. Béo bở gì bầy đặt thương cho Kim Sae Ron bọn chỉ tìm con mồi mới để ép đến 44 tiếp thôi
5770,"Eh nhưng mà hỏi thiệt, kim sae ron bạn bè cũng quá chừng ngôi sao lớn, ko lẽ ko mượn đc ai trả nợ sao ta?"
5771,bên Hàn trước tẩy chay con bé lắm b :)) lỡ hot lên cái chắc người ta cũng bị liên luỵ
5772,"Nếu như kim soo huyn thật sự hẹn hò vs kim sae ron, thì k phải kim soo huyn sai không đâu, còn nằm ở gd của Kim sae ron,còn việc 44 của kim sae ron thì nằm ở nentizen hàn quốc nếu hẹn hò thật thì kimm soo huyn sai ở chỗ hẹn hò với người ở tuổi vị thành niên
Còn kim sae ron thì sai ở chỗ chưa nhận thức được bản thân đang làm và nghĩ j,
Còn gd của Kim sae ron tại sao không ngăn chặn chuyện này ngay từ đầu? Tại sao không làm ầm lên khi kim soo huyn vs kim sae ron mới hẹn hò, mà lại để khi kim sae ron rời đi lại làm ầm ĩ lên? Hay là có âm mưu j , có phải là lợi dụng việc kim soo huyn và kim sae ron hẹn hò r bào tiền kim soo huyn để trả nợ, mà k ngờ đến 1 ngày 2 người họ ct và cty kim soo huyn yêu cầu kim sae ron trả lại 700tr won=12ty VNĐ?
Theo đó nguyên nhân 44 của kim sae ron là do 1 phần áp lực, là do bọn nentizen hàn quốc lúc nào cũng vậy ngay lúc đó chúng nó vùi dập chửi mắng đó, sao không ai lên tiếng bênh vực kim sae ron?? Sao không để cho kim sae ron sữa sai, nếu lúc đó nentizen hàn nhẹ nhàng hơn với kim rae won thì cj ấy đã trả được nợ và không phải đi nước bước đường này rồi... Còn gd kim sae ron có phải bây giờ không có khả năng trả nợ nên mới lôi soo huyn vào không??
Nentizen hàn thật sự 2 mặt chính họ đã vùi dập kim sae ron k cho cj ấy cơ hội, khi cj ấy mất đi thì giả tạo thương sót, bao nhiu vụ rồi không riêng j kim sae ron rất nhiều nghệ sĩ diễn viên đã 44 bị k chịu nổi dư luận hàn quốc, họ thật sự quá đáng, không để cho bất cứ idol nghệ sĩ nào 1 cơ hội sửa sai, qua chuyện này mong nentizen hàn tự coi lại mình(trích của 1 chị cmt)"
5773,"Người c.h...t luôn đúng, chứ không phải tự nhiên mà KSR 44 đâu"
5774,ý là sh phải nnao thì bả mới yêu nthe í. chứ ko ai lụy 1 thằng ấm dâu suốt 1 thập kỉ cả:)
5775,"Thì đây là vấn đề của việc yêu trẻ vị thành niên đó trời, một đứa trẻ đang lớn đầu óc sao tỉnh táo như một ng gần 30t được"
5776,"T nghi nhà con bé muốn làm tiền, sợ th này chi tiền xong chìm xuồng ghê 😢"
5777,nước đi quá hay của hội chính trị hàn . lấy diễn viên quốc dân ra làm bàn đỡ cho vụ thả nhầm bom . haizzz
5778,ủa bà đang nói ai với ai v. kim sae ron với kim gì cơ? nghe 1 hồi loạn lun á
5779,ai đó trải tarot xem vụ này được khum z 🙏
5780,Người ta ko yêu nữa nên 44 đúng ngày sn của ảnh để bắt ảnh nhớ về mình 🥺
5781,co má nào có hiếu với nyc ko 😂😂
5782,Mình thấy việc này cấn ở đoạn có QH với trẻ vị thành niên hay không thôi. Chứ có nợ phải trả là bình thường mà 😂 bên phía cty đòi nợ theo thoả thuận hai bên thôi.
5783,"Tui thì chả tin đc gia đình hết đâu, chả bênh Kim Soo Hyun nhưng gia đình thì cũng chả tin đc 😂"
5784,"(1)Ê, k biết đúng hay sai, t cũng đang ngồi hóng thôi chứ chưa có bênh ai cả. Chắc con bé bị đòi tiền, hoặc là trc đó con bé muốn ô này trả tiền cho, nhưng k đc hoặc bị đòi nên đăng ảnh hoặc là doạ"
5785,Không hiểu gì luôn kkk
5786,"chị ưi, dịch mấy đoạn quan trọng đi ạ, chiều xem live trực tiếp ko hỉu j hết ạ, sao có 윤석열 대통령 nữa ạ🥺🥺"
5787,Lâu mới thấy dc clip của c. Toai cần c lên lịch live hóng drm
5788,"thứ nhất bạn ấy mất vào ngày sn của bạn kia , thứ hai yêu nhau 6 năm tới lúc mất bạn ấy vẫn giữ im lặng"
5789,Nợ thì phải trả thôi. Tiền bạc phân minh ái tình dứt khoát
5790,Chết rồi mới biết thương tiết ngta
5791,cũng cdm chửi quá trời vụ đăng hình mà
5792,"Ê t k đứng phía ai nhưng xem drama này t nghi nghi ứng vs câu: ""k ăn đc thì đạp đổ"" lắm nha!"
5793,ê nhma cái hình hôn má nhìn giống ghép thật mà =)))
5794,bà lên lịch live dịch liền đi
5795,Tui đang bận quớ chưa live được bà ợ🥲🥲🥲
5796,chia tay 4 năm rồi còn đòi ng ta trl
5797,eooo. thất vọng thật sự luôn....
5798,đứng về phía KSR thôi ko nghiêm trọng thì làm gì đến mức 44
5799,Típ đi chị ơi e cx hóng
5800,trước chửi cho lắm cào giờ người mất lại thương
5801,khi bà kia bị chửi thì không thương tiếc đến khi ng ta chết rồi mới thương tiếc đúng là cộng đồng mạng .
5802,I love you so much Kim soo hyun ❤️❤️❤️❤️❤️
5803,Ê k biết ai đúng ai sai giờ bar chết rồi khó nói lắm
5804,Vậy sao ngày trc vụ tai nạn cũng tẩy chay ngta qtroi rồi giờ quay qua khóc dùm là seo. K bênh ai mà chắc ai cũng có lí do
5805,Giới chính trị lại dìm vụ đánh bom nhầm nhà dân. 🤣
5806,Cô ấy đi rồi mới thương. Chính khán giả Hàn đẩy cô ấy vào con dg đó!
5807,ê bây ơi sao clip về vụ KS.H này t thấy đều bị x. oá dần z 😂
5808,Yêu sớm quá sẽ thường yêu nhầm người….
5809,"chị ơi lên video đầy đủ hóng vụ này đi ạ, nghe căng quá"
5810,Đó là ng ta k còn nửa nên mới v thôi . Chứ còn thì họ k tha đâu
5811,Gây chú ý cái j? Gây áp lực thì có...
5812,"nhớ lại vụ mèo béo bên trung , ko rõ ntn"
5813,Tôi muốn drama phạm thoại . Đang chìm dần rồi
5814,T chỉ muốn nói là t mà thấy tn nyc t chặn luôn 🤣
5815,rồi vụ thả bom nhầm vào khu dân cư chìm chưa chị
5816,Vào nghe chẳng hiểu gì ? 😳
5817,ông này oan nha
5818,có nợ thì pk trả
5819,"Tại bả luỵ ksh quá, bà dì còn lên live bảo là lúc ksh ship kjw xong bả còn buồn các kiểu nữa"
5820,chắc h KSH 44 cno mới chịu á..
5821,Nhưng mà tngt thui mà phạt tận 7억 nhiều vậy nhỉ.
5822,"đọc tên thôi k cần họ đâu :)),mà soo hyun hay soyeon v 🙃"
5823,"vụ này t cũng hơi shock thiệt, nào h tưởng ổng lành 🤣 vs nhờ vụ này tới biết ông này có nhiều phốt"
5824,Vẫn còn bênh thg này dc thì chịu mấy cháu
5825,Nhớ lên liên tục nhé😂😂
5826,mình không biết ai nam ai nữ luôn 🤣
5827,k tự nhiên KSR 44 đúng ngày sn KSH
5828,hit mấy drama này ở đâu mn
5829,có xem live nhưng ko bt tiếng hàn vẫn ngồi xem 😆
5830,Hóng quá c Ơii 😭
5831,mng ơi ai tóm tắt live cho mình với ạ
5832,Có diễn biến gì mới chị kể nữa nhaa
5833,kênh j cơ mn
5834,Ê nhưng chết rồi lại lòi ra
5835,"Có j bà update thêm nhaa, tui ko hiểu tg hàn 😇"
5836,chỉ k xem đc
5837,Hóng
5838,Quá hóng
5839,. hóng
5840,Lí do ko nên cho trẻ yêu sớm là vậy . Tình yêu tuổi 15-21 bé nó xem ngyeu như cả thế giới với nó. Bây giờ ng yeu ctay quay lưng như lại hết tình như vậy cả TG như sụp đổ rồi. Nên mới hận đến 44 ngày
5841,@elsa da den @anhhdims @nhi>< @Huỳn @ChocoPie🍫 @thích ốc quế socola 😭
5842,@Khánh Lyy ê tội bả z tr
5843,@nkyu._.hi
5844,@tham vọng to lớn
5845,xin chào idol 😁 @CHILLI 🌶️🌶️🌶️
5846,@Hồng Quyên
5847,@임시완의 사랑하닌 아내 uh thì
5848,@cherrynguyen @秋欣 （Anh nguyễn) @🧸 Hà Như 🧸
5849,@Bé Heo
5850,@nci💭
5851,❤️❤️❤️🖤🥺
5852,♥️♥️♥️
5853,@Nguyễn Minh Thu
5854,@T ă n g ơi
5855,@H.rin209 ôi vaiz òhhh =))
5856,@Nguyễn Bảo Toàn
5857,@Lthien @dhn
5858,😚😚😚
5859,@Minh Tú😍😍😍😍
5860,@Dopamineee
5861,❣️
5862,@sudao👽🕊 😭
5863,@𐙚⋆𝓚𝓲𝓶 ᥫ᭡
5864,Thấy có 1 bạn nói là cty của ông kia đòi 20 tỏi mà phải trả 1 lần hay sao ý
5865,"Thật sự 15 16t có ny mọi ng phản ứng dữ v hả. Mình tới 18t mới có ny bạn bè toàn kêu là ngờ u ý, vì cno có ny từ lớp 9 lớp 10 rồi 🤡 Yêu cũng 6 năm thì cũng là mqh lâu dài chứ ko phải trêu đùa qua đường, nta yêu nhau kệ nta chứ. Mà có vay có trả chứ sao vay tiền xong ko trả rồi lại trách ngược chủ nợ?"
5866,Bình tĩnh nào mọi ng. K lại như vụ Mèo Béo bên Trung.
5867,Lúc còn sống thì chả thấy bênh vực giúp đỡ gì lúc chết rồi thì mới thương xót
5868,Đặc sản netizen thích dồn ng này người kia vào đường cùng rồi sau đó tỏ lòng thương tiếc rồi đỗ lỗi lên 1 ng khác
5869,"Gét cái bọn thấy ng ta nổi tiếng cứ cố dìm xuống, iu 6 năm phải 1 2 ngày đâu mà kêu thao túng chứ, cho vay là may còn vậy"
5870,phần bình luận này có vấn đề hả tr? 😀 đọc hiểu đủ đi rồi quay lại đây
5871,nói tht lòng chứ gđ mà yêu thương KSR tht thì cổ có lẽ sẽ ko phải chọn kết thúc cực đoan như vậy
5872,Tạo tuyền thông để giảm sự chú ý vụ rơ bom ý mà
5873,"Ủa lúc bà ý mất, thông cáo trên các mặt báo là do đột quỵ do rượu các kiểu mà nhỉ, sao giờ thành 44."
5874,"nghĩ tội con bé,kiểu vừa iu vừa hận,cái tuổi mới lớn mà iu tận 6 năm thì biết con bé iu nhiều cỡ nào,mà bên hàn có tiền là đen thành trắng ngay,vụ này hót để che đi vị thả bom nhằm đó"
5875,"ê thấy KSH sai mà,là nyc của nhau mà bà kia nt vậy ổng ko cho tiền thì thôi đã đành lại còn tung ảnh lên mạng,muốn KSR bị cđm chỉ trích hay gì?Trong"
5876,"1-T thấy nhỏ đó sai rõ,bik luật hàn khắc khe chn un ruu lai xe,ma van cố làm(taxi,dvu lai xe thue)đầy ra đừg bien lí do. 2-mượn ngta thi trả,luc kho khăn ngta cho vay la qa tử tế roi.3-gd dag cố tốg"
5877,má t coi méo hiểu giề🥰
5878,Đại đại đi 😓
5879,Anh phẫu thuật mắt nốt ruồi trên mày tình tế phải đr ??
5880,"Lúc nợ thì chả thấy gia đình vs bà dì đâu ngoi lên trả hộ bé nó, lúc mất rồi thì kiện đòi tiền bộ bé nó mất r kh bào dc đồng nào nên lên bài phốt kiếm lời hở"
5881,"@Tuấn Nguyễn:Nhớ k nhầm em diễn viên này lúc dính scandal uống rượu lái xe bị dân mạng công kích, phong sát đến mức trầm cảm ,k có show diễn, giờ có tin đồn chưa rõ đúng sai thì nhảy vô khóc lóc thươn"
5882,lúc nợ thì chỉ có nyc cho mượn tiền.đến lúc đòi thì ko có trả song 44.vậy mà gđ ko biết ơn
5883,Thương tiếc cái khỉ gì chính mấy ng Hàn mới là ng dồn cô vào chỗ chet chứ chẳng phải ksh đâu.
5884,Bé này nổi tiếng luc nợ nần quen nhiêu ng nổi tiêng mà k ai cho mượn.kSH là NyC cho mượn 12tỷ để lo cho rồi mà giờ NYC ngta k muốn dây dưa nữa lai cư ép phải dây vào.Dân mang la ng dồn ng # vao đg cug
5885,"Nhưng trc h sao chỉ trích bà kia lắm mà nhỉ h 44 quay xe, ai 44 cũng đáng thưing"
5886,Một đứa 44 rồi . Lại muốn kéo thêm đứa còn lại
5887,"Lúc nó sống, thì hùa vào chửi nó, giờ nó chết rồi lại hùa vào tội, tiếc thương cuộc đời nó, đúng đời nó lạ"
5888,"ê nếu mà 2 người có hẹn hò thì lỗi cũng đâu phải của KSH, kSR kh đồng ý hẹn hò thì sao mà được với cả người ta đòi lại cái số tiền mình đã cho mượn mà cũng là sai hả"
5889,"T có 1 câu hỏi mong mn vào giải đáp😢. Nợ là bả nợ. Chia tay thì chia rồi. Lúc gia đình cũng k cho vay ổng đứng ra cho vay, giờ đòi lại thì bị nói ép chet người ta là sao.tiền của mình k dc đòi ạ"
5890,năm 2021 chia tay. năm 2022 gây tai nạn. là nyc rồi vẫn cho mượn tiền. đến 2024 mới đòi lại tiền. vậy nhà nó còn đòi gì nữa. xem lại bà gì có mục đích gì?
5891,k nét cũng chả tốt lành gig làm như tốt lám mà phe với phái
5892,"Lúc chửi ngta tàn mạc, chết rồi thương, ngộ nghĩnh nhỉ"
5893,Khuất tất thì lên tiếng. thời nào mà sợ
5894,"Dù phe bên nào cx phải có một cái nhìn nhận khách quan nhất có thể. Cái vụ một con bé 15 16 tuổi qua lại với một anh trai hơn cả 1 con giáp là hơi lấn cấn chỗ này thử đặt tình huống mình có em gái hay con gái xem thế nào👍 Nhưng còn cái vụ tiền long thì ko thấy gây bức xúc chỗ nào luôn ý🤣 Ngta có bắt trả ngay hay tính lãi cắt cổ đâu. Ko trả đc thì có quyền đc 44 à? 44 xong thì tội lỗi lại thuộc về người cho vay🤣 Dù có bênh bên nào thì cũng phải nhìn ra đc 2 vấn đề rõ ràng như thế đừng mù quáng, bất chấp để bọn lều báo nó dắt mũi. Ai đúng ai sai chưa dám khẳng định nhưng có một điều chắc chắn là gđ KSR cx ko ổn lắm trong khi ai cũng mong KSR đc yên nghỉ nhưng chính những người thân của em lại liên tục tạo công ăn việc làm cho bọn báo lá cải trong chưa đầy 2 tháng từ khi KSR mất thế thì yên nghỉ làm sao đc😫😫😫"
5895,Nói chung là thấy gia đình ksr đang muốn lợi dụng cái chết của cô để tống tiền ksh
5896,Nói chung mình méo thích tích cách người Hàn . Phim hãm như bên ngoài thôi .
5897,Tóm lại theo quan điểm của mình gđ bé này là đáng trách nhất. Bào lấy bào để con bé nó k còn ai để dựa vào luôn ý. Yêu vào là mù quáng. Tuổi còn quá trẻ để kiểm soát đc hết hành vi của mình
5898,Mh cũng nghĩ là chắc h.ạn^ quá nên mới chọn 44 đúng vào sn ông kia. Để cả đời sống trong day dứt
5899,"Hẹn hò ksao nhưng qtrong là ông này ông phủ nhận hết tin đồn hẹn hò á tr , rồi cho sđt của bả cho phóng viên để họ công kích ksr á, ổng ko ác thì ai ác đâyy 🥺"
5900,ủa đọc báo thấy nói lôi cả Kim jiwon vào. Do có tin đồn yêu đương với jiwon nên con gái mới lụy....Mé t thấy gđ này bất ổn vch
5901,"2021 chia tay,2022 gây tai nạn do say rượu,2025 tt đúng ngày snhat anh kia. Sao t thấy như kiểu luỵ tình ấy nhỉ. Còn về anh kia k bình luận vì h trắng đen k rõ ràng"
5902,Khuất tất cái éo j. Chia tay từ mấy năm oy mà giờ chết mẹ oy mới nên khóc lóc. Gđ như cái quần què
5903,mất rồi giờ còn thương gì.thôi cũng tại chúng mày
5904,"Sao kì vậy. Nhà này muốn bám vào moi tiền thì có. Còn đẩy drama nữa. 16t hàn yêu nhan nhản rồi,toàn m6m7 lớn tướng makeup yêu trong trường đầy rồi tự dưng đến ô này thì chịu trận."
5905,"Ê, vấn đề KSH có qhtd với trẻ vị thành niên hay ko thì ko biết. Nhưng vụ đổ lỗi ô này làm KSR 44 là sao? Hình như KSR không có 44 mà??? KSR bị đột tử do dùng nhiều bia rượu và hút thuốc cơ mà? Gia đình KSR kêu ko hề có dấu hiệu 44 luôn vì cổ còn hẹn bạn đi chơi mà? Sao giờ đã thành ô kia ép KSR 44 vậy trời.
Với lại theo timeline thì chia tay từ tháng 7/2021 - sau đó tháng 5/2022 KSR mới UỐNG RƯỢU VÀ Gây tai nạn, bỏ trốn, tiếp tục lái đi trong tình trạng say rượu- rồi cty đứng ra trả tiền bồi thường - sau đó 2 năm mới đưa giấy đòi nợ. => Vậy là cty quản lý cho hẳn 2 năm để trả nợ.
Rồi người uống rượu, gây tai nạn giao thông là bả, mà lại đi chửi người ko cho bả tiền để đền bù???? Sau khi gây tai nạn giao thông và cty trả tiền bồi thường 700tr won thì bé này vẫn tiếp tục đi bar, uống rượu dù đang bị quản chế cấm uống rượu, rồi đi chơi bài, mở tiệc sinh nhật đầy rượu...
Nếu KSH ấm dâu và làm lộ thông tin cá nhân của KSR, nếu cty quản lý ăn chặn tiền đóng phim thì mới đáng bị ăn chửi. Còn cái vụ đòi nợ 700tr kia nó là bình thường cmn luôn ý."
5906,Mấy má lại muốn ép để thêm ng nữa 44 hả trời😒 ng chết rồi cho ng ta an nghỉ đi. Ng trong cuộc ko nói mà chết chưa yên các má cứ đoán già đoán non suy nọ kia. Sợ cái mạng xã hội dần dần
5907,Nếu là thật yêu nhau 6 năm trả nợ cho ng ta cụg dc. Giàu ú ụ mười mấy tỉ thì bỏ bèn gì. Sống cho ng ta nể chứ ng ta đang bế tắc lại đòi tiền . K uất ức mới lạ
5908,Hash tap : au dâm nha mí b
5909,lai tong tien
5910,"Ý là 2 ng quen nhau là sự đồng ý của cả 2 mà gia đình cũng biết mà, Kim Sae Ron mất đâu thể đổ hết cho Kim Soo Hyun chính cđong mạng cũng dí Kim Sae Ron mà????"
5911,"ý là gđ cx sai, nhưng mà ông này ổng phủ nhận với làm lơ bà kia luôn nên mới nói á, chứ thấy 2 bên ai cx sai"
5912,"đg nổi tiếng thì ai cx d th bà ,t đố ai dô trường hợp của ổng mà kh làm d á=))) ổng sai là ổng là ng công chúng th"
5913,Ý là ctay rồi là k được làm lơ ha 😇 làm z giar sử ny hiện tại biết thì s ? Bồ bà đi trả nợ giúp nyc thì bà nghĩ s á 🥰 tất cả chỉ là muốn chấm dứt 1 mqh nhma chị này làm đến bước không ngờ đến thôi ! Chứ tui nghĩ k có ai ác đến nỗi ép 1ng phải ch** cả á 🌷
5914,"Đang đóng phim hot, và thời điểm đó là ctay mấy năm r, phải t thì t cũng phủ nhận"
5915,ê có coi hết ko má bả ib bảo gia hạn để đóng tiền được thoi đã biết ngta ko có phim đóng mà làm vậy khác gì dí ngta vào đường cùng ko ?
5916,từng nyc 6 năm mà lúc ngta chết r ko đến thăm còn đi tiệc đạo đức thì ko có mà cũng binh
5917,"t nể mấy đứa con gái bênh bất chấp 😁,"
5918,Mấy má la nợ 20 tỷ won cho 2 năm mà ko trả thì chịu thì làm ơn ra ngân hàng vay mượn thử xem coi Ngta cho mượn ko với cả làm cả đời cũng ko lòi ra 2 tỷ trong hai năm mà trả đâu ha
5919,mẹ ơi ngta k có khả năng trả nên mới vậy với lại cũng là ngyc mà vậy đó suy nghĩ gì đây ?
5920,ngta cho mượn quá hạn thì ngta đòi vs lại ko còn iu nx thì vc j phải du di quyền ngta mún đòi hay ko sao lại trách 1 ng cho mượn nợ như v riêng vc này thấy ổng cx kì nhma để tảy chay thì cx ko đáng
5921,Nghe hết vẫn chưa thấy sai ở đâu 🙂
5922,Là sai hả má nhỏ này chịu chứ ai mà ép má
5923,"ổng là trên vị thành niên còn bả đang vị thành niên , thì ổng sai mà bà"
5924,Ủa là yêu nhau chứ có phải ai ép đâu nhỉ ghép vào tội gì bạn nhỉ ?
5925,"yla khong phải iu nhau là sai mà thời điểm đó với độ tuổi chênh lệch thì cách suy nghĩ cả 2 khác, bà nghĩ đi 1 bên 27 tuổi với 1 đứa c2 thì bác thấy có gì sai khong ;(("
5926,"cho là bả tự nguyện đi mà đáng ra ông ni phải khác , đây ổng iu luon thì tránh mô duoc 😅"
5927,Riêng t thấy ông này tốt quá r chia tay cho mượn tiền đòi tiền còn bị phốt chả hiểu kiểu gì
5928,Xem chục lần mà vẫn phát ngôn đc như vậy. +1 máy nghe nhưng ko hiểu🥰
5929,Gia đình lúc đó không cấm cản h thì lôi ra ?
5930,Còn bạn là kh nghe nhưng hùa à
5931,Đã đụng đến tình cảm đâu🥰 mới bảo là cty trả hộ tiền bồi thường nhưng đòi thì sát nách vậy. Dồn ngta đến đường cùng rồi kêu tốt? Tốt chỗ nào vậy cậu?
5932,"Ôi bạn em trai ổng à hay sao mà thấy cách suy nghĩ giống nhau vữ:)), có ý thức thì đã ko đụng đến trẻ vị thành niên rồi.👀"
5933,"Vô cmt "" tôi bị ngu "" có phải đỡ bị ngta chửi không 😃"
5934,Tôi thấy bạn commet đúng điều b nên nói r đó
5935,Ê vậy h cho mượn nợ thì k đc đòi á hã. Đòi là ác dữ á hã
5936,"H làm chủ nợ khổ ghê. Phải biết thông cảm, tìm hiểu hoàn cảnh con nợ. R con nợ mà khổ quá thì ngậm bồ hòn làm ngọt chứ k dc đòi. Giàu chứ cũng cần tiền v."
5937,Tui cũng đang hóng coi tiếp theo sẽ bóc ra thêm cái gì. Nhưng tới bây h thì tui thấy mới sai cái vụ quen vị thành niên thôi. Còn ct r k liên lạc cắt đứt là chuyện bth
